interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-003,1.1.7,PUB4,percepcao,"[participante]: «as metas, indicadores, com relação ao que nós mexemos são aquelas definidas pelos planos, por exemplo, plano de saneamento básico, plano de gestão de resíduos sólidos urbanos (…) essa questão do monitoramento, ele não é 100%. (…) aquilo que se não for feito você está fora da lei, com certeza é muito cobrado de perto (…) mas muitas vezes ter um acompanhamento mais próximo, eu acho que poderia ser melhor.»","Existe monitoramento setorial (saneamento e resíduos), mas movido por obrigação legal e reconhecido como incompleto pelo próprio órgão. Não há ponte declarada entre esses indicadores setoriais e a agenda climática.",00:20:55,meta|indicador|plano de saneamento|plano de resíduos sólidos,monitorado,complementar,media
ENT-003,1.2.1,PUB8,declaracao,"[participante]: «os dados que são de competência do [órgão ambiental municipal], a gente faz a gestão. O que não é de competência, não.» / [entrevistador]: «mas mudança climática está debaixo da asa de vocês?» / [participante]: «agora está, porque é um assunto que virou prioridade e que na verdade está sendo criado esse leque.»","A atribuição sobre a agenda climática foi assumida pelo órgão ambiental de forma recente e informal («agora está»), por elevação política do tema e não por ato normativo citado. Competência sobre dados é fragmentada por matéria.",00:17:40,competência|responsabilidade institucional|gestão de dados,em_implementacao,convergente,media
ENT-003,1.2.2,PUB10,lacuna,"[entrevistador]: «quais seriam as barreiras (…) para ampliar essa capacidade de novos projetos, de conseguir mais dinheiro?» / [participante]: «aumentar o efetivo de servidores qualificados. (…) É o principal para dar vazão à demanda.»","LACUNA PRINCIPAL declarada pelo participante como barreira número um, de forma espontânea e sem hesitação. Capacidade institucional insuficiente é o gargalo que limita simultaneamente preparação de projetos, captação e ampliação de instrumentos existentes.",00:42:14,capacidade institucional|servidores|falta de pessoal|equipe técnica,em_implementacao,convergente,alta
ENT-003,1.2.2,PUB10,lacuna,"[entrevistador]: «vocês têm a possibilidade de implementar coisas novas para melhorar a capacidade de financiamento, mas talvez hoje não teriam capacidade interna de gerir isso (…) faltam servidores?» / [participante]: (confirma) «faltam servidores para melhorar a capacidade de gestão do tema.»","Confirmação independente, em outro momento da entrevista, do mesmo gargalo. A restrição não é de vontade política nem de instrumento jurídico, é de força de trabalho qualificada.",00:33:10,capacidade institucional|falta de pessoal|estrutura,em_implementacao,convergente,alta
ENT-003,1.2.2,PUB6,percepcao,"[participante]: «sim, existem outros projetos, são desafiadores justamente por serem questões novas (…) às vezes para embasar eles é um pouco mais complicado, mas quando se junta tanto o executivo quanto a gente, como servidores, eles saem do papel.»","A viabilização de projetos climáticos depende de convergência entre liderança política e corpo técnico; a dificuldade declarada é de fundamentação técnica de temas novos, não de tramitação.",00:22:24,capacidade institucional|projeto novo|embasamento técnico,em_implementacao,complementar,media
ENT-003,2.1.1,PUB6,declaracao,"[entrevistador]: «qual a fonte de financiamento que vocês estão usando?» / [participante]: «a gente está utilizando a fonte de financiamento de combustível mesmo (…) a descarbonização a gente vai trocar o diesel pelo biodiesel, mas ainda é combustível (…) por ser bem de consumo.»","O único projeto climático próprio é financiado por rubrica ordinária de custeio (combustível / bem de consumo), sem fonte climática dedicada. Evidência direta de ausência de linha orçamentária climática específica.",00:48:05,recurso próprio|tesouro municipal|bem de consumo,em_implementacao,convergente,alta
ENT-003,2.1.6,PUB6,declaracao,"[participante]: «a gente está com um projeto piloto de descarbonização da frota municipal (…) isso é um pedido direto do prefeito, é uma questão nossa, a gente tem um prefeito muito engajado na causa ambiental.»","Existe ação de mitigação em curso, mas originada em determinação individual do Chefe do Executivo e não em estratégia de baixo carbono formalizada. Coerente com a prioridade «Média» atribuída a esta dimensão em Maringá.",00:22:24,descarbonização|frota|baixo carbono|biodiesel,em_implementacao,convergente,alta
ENT-003,2.1.4,PUB6,lacuna,"[entrevistador]: «vocês não têm uma área específica que fica de olho onde tem dinheiro?» / [participante]: «ele sabe a demanda que ele precisa e daí ele sai atrás do recurso.» (…) «aqui a minha diretora já fez inscrição para algum tipo de prêmio para receber um patrocínio (…) isso quando a gente acha alguma coisa, a gente se inscreve e compete.»","LACUNA ESTRUTURAL. Não existe unidade dedicada à estruturação de projetos e captação; a busca de recursos é reativa, personalizada na chefia e oportunista (inscrição em prêmios quando surgem). Dimensão com prioridade «Muito alta» e classificada pelo Produto 2 como ponto crucial da avaliação.",00:40:49,preparação de projeto|carteira de projetos|pipeline|captação,inexistente,convergente,alta
ENT-003,2.1.4,PUB6,declaracao,"[participante]: «aqui a gente faz projeto também, alguns projetos mais projeto arquitetônico, por exemplo para parques (…) algo mais elaborado normalmente vai cair na [secretaria de obras], essa questão de projetos que é mais de obra mesmo, essas obras maiores, e a execução normalmente se licita.»","Capacidade própria de projeto limitada a escopo arquitetônico de baixa complexidade; obras estruturantes de adaptação migram para as secretarias de obras, fragmentando a responsabilidade sobre a maturidade do pipeline.",00:39:33,projeto arquitetônico|projeto executivo|licitação,em_implementacao,complementar,media
ENT-003,2.1.5,PUB7,oportunidade,"[entrevistador]: «existe margem para que coisas novas sejam propostas, criar instrumentos e mecanismos para que tenha mais dinheiro para essa pauta?» / [participante]: «a gente pretende, dentro do contrato da UNILIVRE (…) saber de onde a gente tirar esse dinheiro.»","A construção da estratégia financeira de adaptação está prevista como produto contratado, não como capacidade instalada. Ponto de convergência direta com o objeto da consultoria IPPLAM–CEPAL: risco de sobreposição ou, se articulado, de complementaridade.",00:31:28,estratégia financeira|plano de captação|nova fonte,em_elaboracao,convergente,alta
ENT-003,2.1.3,PUB7,lacuna,"[entrevistador]: «e desses financiamentos tipo Fundo Clima, BNDES, BID, financiamentos internacionais, vocês têm buscado?» / (a transcrição não registra resposta; a entrevista é encerrada em seguida)","SEM EVIDÊNCIA, NÃO INEXISTÊNCIA. A pergunta sobre fontes internacionais foi feita nos últimos minutos e a resposta não foi captada. Registrar como pendência de reinquirição, não como ausência da condição. Aplica-se também a 2.6.1.",00:49:10,fundo climático internacional|BNDES|BID|Fundo Clima,sem_evidencia,,baixa
ENT-003,2.2.3,PUB5,percepcao,"[participante]: «o município tem um orçamento, ele tem uma previsão de onde vai utilizar cada recurso e é muito difícil acontecer alguma coisa que não está prevista naquele orçamento. Não tem margem para esse tipo de coisa (…) se a gente fala que vai executar um contrato é porque foi feito um plano onde iria se destinar dinheiro para esse projeto.»","O orçamento é percebido como rígido e vinculante: o que não entra no planejamento prévio não se realiza. Consequência analítica direta: sem marcação climática no ciclo PPA/LDO/LOA, não há porta de entrada para investimento climático não previsto.",00:43:42,orçamento|previsão orçamentária|LOA|planejamento,formalizado,convergente,alta
ENT-003,2.2.1,PUB5,lacuna,"[participante]: «essa questão de encontrar alguma outra fonte porque quer fazer algo a mais (…) não sei assim dizer ao certo, a quantificar a necessidade ou o quanto isso impede a gente de fazer as coisas.»","Não há qualquer menção a marcação ou etiquetagem climática do orçamento, e o participante declara não conseguir quantificar a necessidade nem o impacto da restrição. Indica ausência de instrumento de rastreamento; confirmar com o órgão de fazenda/planejamento (fonte primária da dimensão).",00:43:42,orçamento verde|climate budget tagging|marcação orçamentária,sem_evidencia,,media
